Smiles,MolName,Enthalpy(Hartree)
NNN,Frag_187,-167.118695
CC(=O)N=N,Frag_188,-263.218962
CN=[N+]=[N-],Frag_189,-204.041371
C=C1C=CC=CC1=O,Frag_190,-345.428726
C=CNC,Frag_191,-173.159978
CN(N)[N+](=O)[O-],Frag_192,-355.576536
O=C1NCCN1,Frag_193,-302.578811
C1=CC2CC1C1CC21,Frag_194,-310.634780
N#CC1(N)CC1,Frag_195,-265.391503
CC1([N+](=O)[O-])CC1,Frag_196,-361.607151
NC1CC1,Frag_197,-173.146834
CC1CC1,Frag_198,-157.108433
C1CC12CC2,Frag_199,-195.162446
C/N=N/N,Frag_200,-205.234808
CN(C)N=N,Frag_201,-244.515718
N=NN,Frag_202,-165.947911
CNC(C)=N,Frag_203,-228.518757
CN(N)C#N,Frag_204,-243.325203
CCOC,Frag_205,-194.237921
CC(N)CO,Frag_206,-249.578075
C/C(N)=C\N,Frag_207,-228.502831
NCCN,Frag_208,-190.410290
c1ncon1,Frag_209,-262.038453
c1cnon1,Frag_210,-261.999966
CC(=N)C(=N)N,Frag_211,-282.663193
N=C(N)O,Frag_212,-225.166392
N=CO,Frag_213,-169.821386
C=C(N)NN,Frag_214,-244.520230
O=c1cc[nH][nH]1,Frag_215,-301.340007
C1CNCNC1,Frag_216,-267.794088
C1CCNCNC1,Frag_217,-307.075184
C=C1NCCCCN1,Frag_218,-345.172094
NCC(=O)O,Frag_219,-284.350239
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.731482
CCC#N,Frag_221,-171.995465
CC(N)C(C)O,Frag_222,-288.869819
C=C(C)C(C)O,Frag_223,-271.615167
CC(O)C(C)(C)N,Frag_224,-328.157393
CC(C)(C)N,Frag_225,-213.665756
[O-][n+]1ccno1,Frag_226,-337.154287
N=C1NCCCCN1,Frag_227,-361.238211
NCCO,Frag_228,-210.288240
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.848875
C1CNCN1,Frag_230,-228.499103
N=c1[nH]cn[nH]1,Frag_231,-297.515979
N=NC(=N)N,Frag_232,-259.384191
C/C=N/O,Frag_233,-209.063557
C=C(C)CO,Frag_234,-232.323335
C/C=[N+](/C)[O-],Frag_235,-248.337060
C1COCOC1,Frag_236,-307.539574
CC(C)(N)N=O,Frag_237,-303.668260
CC(C)(O)O,Frag_238,-269.473909
C#CCN,Frag_239,-171.920048
C=CN(C)N,Frag_240,-228.461332
C/C=N/N,Frag_241,-189.201434
CC(C)(C)ON,Frag_242,-288.825649
CCC(C)(C)O,Frag_243,-272.830351
C1=NOCC1,Frag_244,-247.153247
CC(C)(O)[N+](=O)[O-],Frag_245,-398.758091
CC(N)(O)C#N,Frag_246,-302.535813
CC(=N)C#N,Frag_247,-226.122844
O=c1[nH]cn[nH]1,Frag_248,-317.425297
CNC=O,Frag_249,-209.128952
c1c[nH]nn1,Frag_250,-242.165414
C1CCOC1,Frag_251,-232.337473
CC(C)CN,Frag_252,-213.660159
c1nn[nH]n1,Frag_253,-258.208259
NCN(N)N,Frag_254,-261.731338
c1cnoc1,Frag_255,-245.977040
CC(=N)C(=O)O,Frag_256,-322.446130
C/C=N\O,Frag_257,-209.062752
C=C(O)C=N,Frag_258,-247.177501
N=C(N)CO,Frag_259,-264.444011
CC(=O)C=N,Frag_260,-247.199276
CC=[N+]=[N-],Frag_261,-187.995492
C1=CC1,Frag_262,-116.565185
C=C(C)C1=CC1,Frag_263,-233.233821
CC1([N+](=O)[O-])C=C1,Frag_264,-360.359543
N#CC1(N)C=C1,Frag_265,-264.141152
CC1C=C1,Frag_266,-155.856053
NC1C=C1,Frag_267,-171.900231
CN(N)N,Frag_268,-206.400673
O=C1CNC(=O)CN1,Frag_269,-415.900914
CC1(C)CC1,Frag_270,-196.398715
NC(=O)C1(N)CC1,Frag_271,-341.828307
CC(O)CN,Frag_272,-249.579457
CN(C)C=N,Frag_273,-228.507229
C/N=C/N,Frag_274,-189.230759
C=NC(=C)C,Frag_275,-211.247580
NNC(N)=O,Frag_276,-280.494748
CC(=O)CN,Frag_277,-248.398307
C1NCC2CC12,Frag_278,-250.528472
CC(C)C(C)N,Frag_279,-252.947848
CC(=O)NO,Frag_280,-284.297496
CN=C=O,Frag_281,-207.935580
C/C(N)=N/O,Frag_282,-264.415187
C=C(C)C(=N)N,Frag_283,-266.607506
[O-][n+]1ccn[nH]1,Frag_284,-317.315242
C1CNCCN1,Frag_285,-267.779452
C=C(N)C(=N)N,Frag_286,-282.659222
CC(N)C(C)N,Frag_287,-268.992535
C=CC(=N)N,Frag_288,-227.316238
CC(C)(N)C#N,Frag_289,-266.614251
CC(C)C(C)(C)N,Frag_290,-292.233903
CC(C)C(C)C,Frag_291,-236.904115
CC(N)C(C)(C)C,Frag_292,-292.232909
C=C(C)C(C)(C)N,Frag_293,-291.025006
C=CC(C)(C)N,Frag_294,-251.735966
CC(C)(C)C(C)(C)C,Frag_295,-315.470083
CC(C)(C)C(C)(C)N,Frag_296,-331.516729
CC(C)(N)C(N)=O,Frag_297,-343.049743
CCC(C)(C)N,Frag_298,-252.950538
CC(N)(N)CN,Frag_299,-285.042396
CC(C)(N)N,Frag_300,-229.712687
C/N=C(\C)N,Frag_301,-228.520864
C=C(N)N(C)C,Frag_302,-267.782180
CC(=N)N(C)C,Frag_303,-267.797677
NC=C(N)N,Frag_304,-244.557648
C/N=C(/C)N,Frag_305,-228.522870
C/C(N)=C(\C)O,Frag_306,-287.679575
C=NC(=C)N,Frag_307,-227.297620
CN=C(N)N,Frag_308,-244.577797
C=C(C)C(=C)N,Frag_309,-250.540417
C/C(N)=N\N,Frag_310,-244.545788
CN(N)C=N,Frag_311,-244.528796
N/N=N\N,Frag_312,-221.266107
N/C=N\N,Frag_313,-205.255096
C=NN=N,Frag_314,-204.016612
C=CNN,Frag_315,-189.181683
CNC(C)O,Frag_316,-249.573154
NC(O)C(N)O,Frag_317,-340.845176
C=C(N)NC,Frag_318,-228.504355
NC(N)=C(N)N,Frag_319,-299.896677
N=CNN,Frag_320,-205.250080
C/N=C\N,Frag_321,-189.226960
C=NC(=N)N,Frag_322,-243.367183
CC(N)=C(N)N,Frag_323,-283.844642
N=C(N)C(=N)N,Frag_324,-298.725061
C=C(N)C(=C)N,Frag_325,-266.591364
C=NN(C)C,Frag_326,-228.471401
C=C(N)C=N,Frag_327,-227.301601
C/C=N\N,Frag_328,-189.199763
C=C(N)CC,Frag_329,-212.459473
CC(C)(N)CN,Frag_330,-268.990680
C/C=[N+](\C)[O-],Frag_331,-248.329461
C=C[N+](=C)[O-],Frag_332,-247.114876
CC(C)=CN,Frag_333,-212.460667
C=[N+](C)[O-],Frag_334,-209.039779
C=C(C)C(=C)O,Frag_335,-270.414975
C=CC(N)=O,Frag_336,-247.214727
C/C(N)=C(/C)N,Frag_337,-267.792999
N=C(N)NN,Frag_338,-260.595410
CNCN,Frag_339,-190.409291
C=CC(C)=N,Frag_340,-211.255854
C=C(C)[N+](=C)[O-],Frag_341,-286.405571
C=CC=N,Frag_342,-171.960342
C=C(O)N(C)C,Frag_343,-287.658959
NC(N)=C(N)O,Frag_344,-319.767324
CC(=N)C(C)(N)N,Frag_345,-323.135389
CCC(C)(N)N,Frag_346,-268.998047
CC(C)=NO,Frag_347,-248.348898
CCC(C)=N,Frag_348,-212.468216
CNC=N,Frag_349,-189.225543
CC(=N)N(C)O,Frag_350,-303.677785
C=CN(C)O,Frag_351,-248.320528
C/C(N)=[N+](\C)[O-],Frag_352,-303.680884
C=C(C)C(C)N,Frag_353,-251.737746
C=C(N)C(C)=N,Frag_354,-266.596227
C/N=C(\N)O,Frag_355,-264.459185
COC(=N)N,Frag_356,-264.453086
CN(C)C(=N)O,Frag_357,-303.732031
C=C(N)C(N)=O,Frag_358,-302.559391
C=NN(N)N,Frag_359,-260.520656
C=CC(C)=O,Frag_360,-231.147877
C=CN(N)N,Frag_361,-244.488321
C=NN(C)N,Frag_362,-244.495709
CN(N)C(N)=O,Frag_363,-319.785080
NC(N)=O,Frag_364,-225.204460
C=CC(C)C,Frag_365,-196.404559
CCC(C)(C)C,Frag_366,-236.905589
CC(C)N(C)C,Frag_367,-252.932468
C=NC(C)=N,Frag_368,-227.309296
C=NOC,Frag_369,-209.038193
C/N=C(/N)O,Frag_370,-264.452961
N=C(N)ON,Frag_371,-280.454463
C=NON,Frag_372,-225.051081
C/C(N)=N\O,Frag_373,-264.409090
NON,Frag_374,-186.952968
C=C(N)N(C)N,Frag_375,-283.800956
CNNC,Frag_376,-190.373542
CNC(N)=O,Frag_377,-264.484949
CN(C)C(N)=O,Frag_378,-303.763692
CC(C)=[N+]([O-])O,Frag_379,-323.522786
C=[N+]([O-])ON,Frag_380,-300.212858
C=[N+]([O-])O,Frag_381,-244.934640
C=NNN,Frag_382,-205.211105
C/C(N)=C(\N)O,Frag_383,-303.721724
C=C(O)NC,Frag_384,-248.378399
CC(N)(N)CO,Frag_385,-304.920727
COC(C)(C)O,Frag_386,-308.748380
CC(C)(O)CN,Frag_387,-288.872280
CC(C)(C)O,Frag_388,-233.545675
CC(C)(N)ON,Frag_389,-304.872027
CC(C)(C)C(C)(N)O,Frag_390,-367.450600
CC(=N)C(C)(C)C,Frag_391,-291.040818
CC(C)(N)O,Frag_392,-249.595354
CNN=N,Frag_393,-205.222957
C=C(N)N=N,Frag_394,-243.315912
C/N=N\N,Frag_395,-205.224686
CC(C)CO,Frag_396,-233.536574
CN(N)N=N,Frag_397,-260.520618
C=C(N)ON,Frag_398,-264.375307
C/C=C(/C)O,Frag_399,-232.340267
C=NC(=C)O,Frag_400,-247.173772
CC(C)=[N+](C)[O-],Frag_401,-287.625016
N=C(N)N(N)N,Frag_402,-315.908178
CC(=O)N(C)N,Frag_403,-303.726028
NCC(N)=O,Frag_404,-264.473700
CN(C)C(=N)N,Frag_405,-283.854498
N/C=C\N,Frag_406,-189.214135
CC(N)C(C)(C)N,Frag_407,-308.280105
CC(O)C(C)(N)N,Frag_408,-344.212417
CC(O)C(O)O,Frag_409,-344.674652
CN(C)CN,Frag_410,-229.690315
C/C(N)=[N+](\N)[O-],Frag_411,-319.711212
C=[N+]([O-])N(C)N,Frag_412,-319.654270
C=[N+](N)[O-],Frag_413,-225.067249
CC(N)CN,Frag_414,-229.704584
C=C(C)C(C)C,Frag_415,-235.695563
CC(N)(O)C(O)O,Frag_1000,-400.020396
CC(C)C(N)(N)N,Frag_1001,-324.329279
CN(O)C(C)(N)O,Frag_1002,-380.0915
C/C=C/O,Frag_1003,-193.042291
CC(O)C(=N)O,Frag_1004,-323.610398
CC(N)(N)C(=N)N,Frag_1005,-339.193077
C=[N+]([NH-])C(C)C,Frag_1006,-267.729683
CC(C)(N)C(O)(O)O,Frag_1007,-439.322109
CC(C)(O)N=O,Frag_1008,-323.539227
NC(O)CO,Frag_1009,-285.500955
C[N+](C)([O-])CN,Frag_1010,-304.831778
C=[N+]([O-])C(C)(C)O,Frag_1011,-362.840036
CC(=N)N(N)N,Frag_1012,-299.850558
CNC#N,Frag_1013,-188.027862
CC(O)OO,Frag_1014,-305.304343
C=C[N+]([NH-])=O,Frag_1015,-263.151052
C=CC(N)(O)O,Frag_1016,-323.592405
N=CON,Frag_1017,-225.102446
NCC(O)(O)O,Frag_1018,-360.744246
NC(N)C(N)(N)O,Frag_1019,-376.315742
CN(C)C(N)O,Frag_1020,-304.90533
C=CNO,Frag_1021,-209.036396
C=C(N)C(N)(O)O,Frag_1022,-378.942234
CC(C)(N)C(C)(N)N,Frag_1023,-363.614631
NC(N)C(N)O,Frag_1024,-320.970691
CC(N)OO,Frag_1025,-285.431515
CC(C)C(N)(N)O,Frag_1026,-344.214484
CCC=O,Frag_1027,-193.06118
C=C(O)C(C)(N)N,Frag_1028,-342.998089
CNN(C)N,Frag_1029,-245.680514
NC(=O)N(O)O,Frag_1030,-375.52095
CC(N)(N)C(=N)O,Frag_1031,-359.076041
N=NN(N)N,Frag_1032,-276.557725
CC(N)[N+]([NH-])=O,Frag_1033,-319.70129
C=C[N+](=C)[NH-],Frag_1034,-227.224971
CC(C)(C)[N+](C)(C)[O-],Frag_1035,-367.357541
CC(C)(O)[N+]([NH-])=O,Frag_1036,-378.887708
CC(C)(O)[N-][NH3+],Frag_1037,-304.834981
CC(N)=C(O)O,Frag_1038,-323.598136
CN(N)C(N)N,Frag_1039,-301.051132
CCC(O)(O)O,Frag_1040,-344.697951
NC(N)N(N)N,Frag_1041,-317.082499
NOCO,Frag_1042,-246.16324
NC(N)(N)C(N)(N)N,Frag_1043,-411.773708
CC(O)(O)C(O)O,Frag_1044,-419.898464
N=C(N)C(N)(N)N,Frag_1045,-355.246119
CC(C)C(N)(O)O,Frag_1046,-364.097379
C=C(C)C(N)(N)N,Frag_1047,-323.117461
CC(N)(N)N(O)O,Frag_1048,-396.089923
NC(N)=CO,Frag_1049,-264.428698
CC(C)(O)NN,Frag_1050,-304.890124
CC(C)(C)N(N)N,Frag_1051,-324.270018
CC(C)(O)C(C)(O)O,Frag_1052,-423.264745
COC(O)O,Frag_1053,-305.391221
OC(O)O,Frag_1054,-266.114089
CN(N)C(N)O,Frag_1055,-320.928419
NC(N)OO,Frag_1056,-301.471094
CC(C)(C)NO,Frag_1057,-288.826686
O=C(O)C(O)O,Frag_1058,-379.439991
C=C(C)[N+](C)(C)[O-],Frag_1059,-326.855671
NCNN,Frag_1060,-206.423577
N=CC=O,Frag_1061,-207.897753
CC(=N)[N-][NH3+],Frag_1062,-244.470564
C=C=CN,Frag_1063,-171.937035
[NH3+][N-]CO,Frag_1064,-226.246475
CN(C)C(N)N,Frag_1065,-285.028143
CC(N)(O)C=O,Frag_1066,-323.6129
C=C(N)N=O,Frag_1067,-263.169175
NN(N)CO,Frag_1068,-281.612918
OC(O)C(O)O,Frag_1069,-380.598246
CC=C(C)N,Frag_1070,-212.461498
CC=CC,Frag_1071,-157.123985
CC(N)(N)C(N)(N)O,Frag_1072,-415.602999
NCC(N)O,Frag_1073,-265.628022
CC(C)(N)[N-][NH3+],Frag_1074,-284.953378
C=C(O)N=N,Frag_1075,-263.19392
CN=C=N,Frag_1076,-188.028557
N=C=N,Frag_1077,-148.749005
CC(N)(O)[N+](=O)[O-],Frag_1078,-414.804471
C=CC(N)(N)O,Frag_1079,-303.715247
CCC(N)(O)O,Frag_1080,-324.810553
NC(O)(O)CO,Frag_1081,-360.72794
C=[N+]([O-])C(C)O,Frag_1082,-323.538947
C=C(O)N(N)N,Frag_1083,-319.698946
CC(C)N(N)O,Frag_1084,-304.850768
CN(C)N(C)O,Frag_1085,-304.835543
C#CC(=N)O,Frag_1086,-245.955795
COC(N)(N)N,Frag_1087,-320.96962
C=NC(N)(N)O,Frag_1088,-319.772828
CN(C)C(N)(N)O,Frag_1089,-360.248992
NC(N)(N)O,Frag_1090,-281.695201
N=C(N)C=O,Frag_1091,-263.246075
CC(O)C(N)(N)O,Frag_1092,-380.140241
C/C(O)=C\O,Frag_1093,-268.251558
CNN(C)O,Frag_1094,-265.539749
CC(O)(O)[N-][NH3+],Frag_1095,-340.768514
CC(O)C(N)(O)O,Frag_1096,-400.023939
NC(=O)OO,Frag_1097,-320.205923
CN(C)N(N)N,Frag_1098,-300.994677
N/C=N/N,Frag_1099,-205.251092
NOC(N)(N)O,Frag_1100,-356.857116
CN(C)C(N)(O)O,Frag_1101,-380.135435
CNC(N)(O)O,Frag_1102,-340.856905
NC(N)(O)O,Frag_1103,-301.578694
CC#[N+][O-],Frag_1104,-207.848131
CC#N,Frag_1105,-132.709162
NCC(N)N,Frag_1106,-245.743514
NC(N)(N)CO,Frag_1107,-320.967208
NC(=O)C(N)(N)O,Frag_1108,-395.034874
C=CN(N)O,Frag_1109,-264.349777
C=NN(C)O,Frag_1110,-264.357046
CN(N)C(O)O,Frag_1111,-340.812472
CC(C)(N)C(N)(O)O,Frag_1112,-419.440673
NC(N)CO,Frag_1113,-265.625611
C=C(O)N(C)O,Frag_1114,-323.536189
N=NCN,Frag_1115,-205.223703
CC(C)(C)N(N)O,Frag_1116,-344.139138
CN(O)N=O,Frag_1117,-300.254887
C#CC(C)(O)O,Frag_1118,-306.306508
OCOO,Frag_1119,-266.013048
C/N=N/O,Frag_1120,-225.09452
C=C(O)C(O)O,Frag_1121,-343.466563
CC(C)(C)C(N)(N)N,Frag_1122,-363.61742
C=C[N+](C)(C)[O-],Frag_1123,-287.567393
N=CC(O)O,Frag_1124,-284.310358
C=C=C(C)O,Frag_1125,-231.101029
CC(N)NO,Frag_1126,-265.582722
CC(O)N=N,Frag_1127,-264.402852
N=C(O)NN,Frag_1128,-280.476001
C=[N+]([O-])C(C)N,Frag_1129,-303.663803
C=C(N)[N+](=C)[O-],Frag_1130,-302.453727
CN(O)N(C)O,Frag_1131,-340.713691
NN(O)C(=O)O,Frag_1132,-375.542727
C=C(N)C(O)(O)O,Frag_1133,-398.821781
C[N+](C)(C)[N-]N,Frag_1134,-284.914263
[NH3+][N-][N+](=O)[O-],Frag_1135,-316.28665
N[N-][NH3+],Frag_1136,-167.109896
CN(O)[N+]([NH-])=O,Frag_1137,-355.560242
C=NC(C)(N)N,Frag_1138,-283.837393
CC(N)(N)C(N)(N)N,Frag_1139,-395.717648
N=C(N)[N-][NH3+],Frag_1140,-260.546842
C/C=[N+](\C)[NH-],Frag_1141,-228.445614
CC(=O)N(N)N,Frag_1142,-319.750161
CC(C)(C)C(O)(O)O,Frag_1143,-423.272715
C=NCO,Frag_1144,-209.083023
CC(N)[N-][NH3+],Frag_1145,-245.653993
CC(N)C=O,Frag_1146,-248.391543
C=C(O)[N+](=C)[O-],Frag_1147,-322.326056
N#CC(N)N,Frag_1148,-243.362662
CC(O)N(N)N,Frag_1149,-320.903642
C=[N+]([O-])N(C)O,Frag_1150,-339.511889
CC(=N)OO,Frag_1151,-284.247213
C#CC(=N)N,Frag_1152,-226.074556
N=NN=N,Frag_1153,-220.039338
CC(=O)C#N,Frag_1154,-246.008411
CCNO,Frag_1155,-210.246605
CN(C)C(O)O,Frag_1156,-324.792588
CC(O)(O)C(N)O,Frag_1157,-400.021888
C/C(N)=[N+](/C)[O-],Frag_1158,-303.671926
CN(O)C=O,Frag_1159,-284.28469
C=C(C)N(O)O,Frag_1160,-323.493472
NOC(N)N,Frag_1161,-281.631715
CC(N)NN,Frag_1162,-245.722284
N=CC(N)N,Frag_1163,-244.547424
CNC(C)(N)N,Frag_1164,-285.03926
C=C(N)C(O)O,Frag_433,-323.59505
C=CC(C)O,Frag_434,-232.323632
CC(O)C(C)O,Frag_435,-308.750283
CN=C(C)C,Frag_436,-212.462724
C=C(C)C(C)(C)O,Frag_437,-310.904323
CCC(C)=O,Frag_438,-232.361767
CC(C)=C(N)O,Frag_439,-287.676549
CC(C)C(N)=O,Frag_440,-287.71645
CC(C)(C)C(N)=O,Frag_441,-327.003494
CC(C)C(C)(C)C,Frag_442,-276.188616
CC(C)=C(N)N,Frag_443,-267.800568
CC(=N)C(C)=O,Frag_444,-286.497263
CC(=N)C=O,Frag_445,-247.198165
COC(C)(C)C,Frag_446,-272.818268
CC(C)C(C)O,Frag_447,-272.826689
CC(O)C(N)=O,Frag_448,-323.640518
C=C(O)C(=C)O,Frag_449,-306.33908
CN(N)C(C)(C)C,Frag_450,-308.242311
CNC(C)(C)C,Frag_451,-252.941261
CC(=O)C(C)C,Frag_452,-271.647366
COC(C)(C)N,Frag_453,-288.867677
CN(C)C(C)(C)O,Frag_454,-328.143731
CC(N)C(C)(N)O,Frag_455,-344.206465
CN(C)C(=O)O,Frag_456,-323.634883
CCC(O)O,Frag_457,-269.471302
CCC(C)(N)O,Frag_458,-288.881104
CC(O)C(C)(N)O,Frag_459,-364.095798
CNN(C)C,Frag_460,-229.662224
